video_id,desc,author,create_time,tags,duration
7010267995939409182,伟大的中华文化 #知识创作人 ,高盖伦,2021-09-21 14:20:26,知识创作人,0
7520929680497626418,为何说大宪章是人类法治文明的起点#历史 #文化 #认知 #冯玮,冯玮谈历史,2025-06-28 17:28:35,"历史, 文化, 认知, 冯玮",0
7521006982796741928,消失的铁峰庵 全昆明我个人觉得消失得最可惜的两座寺院，一个归化寺，一个铁峰庵。今天先去看看铁峰庵遗址。#款云南 #见识云南 #历史 #历史古迹,南曲文化,2025-06-28 22:28:22,"款云南, 见识云南, 历史, 历史古迹",0
7036015248687566087,温州人到底有没有文化?#旅行大玩家 #温州人 ,小黑诸鸣,2021-12-01 11:35:00,"旅行大玩家, 温州人",0
7520990158881082687,六月六天贶节#传统文化#民俗文化#传统节日,雅韵文化,2025-06-28 21:23:02,"传统文化, 民俗文化, 传统节日",0
7519709460547308826,原来这就是任何国家都偷不走的中华文化，永远会被老祖宗的浪漫所折服#传统文化#传承# 老祖宗审美#古诗词,仙女美食,2025-06-25 10:33:21,"传统文化, 传承, 古诗词",0
7521210974663232827,山西话的神奇能力之 一言不发也能理解全文#内容太过真实 #山西方言 #搞笑 #文化输出 #一定要看到最后,小羽bar.,2025-06-29 11:39:56,"内容太过真实, 山西方言, 搞笑, 文化输出, 一定要看到最后",0
7520852457975516458,它是一本沉甸甸的历史书，记载着庆阳璀璨的历史与文化。今天就让我们走进庆阳市博物馆，一起探索这片古老而又神奇的地方～#董宇辉 #与辉同行 #董宇辉拥有暖评最多的评论区 #与辉同行阅山河 #与辉同行甘肃行,与辉同行,2025-06-28 12:28:55,"董宇辉, 与辉同行, 董宇辉拥有暖评最多的评论区, 与辉同行阅山河, 与辉同行甘肃行",0
7520951614557211963,不破不立，大破大立 #思维认知 #国学文化 #老子道德经 #内容启发分享计划,历史文化,2025-06-28 18:53:29,"思维认知, 国学文化, 老子道德经, 内容启发分享计划",0
7520881021395455289,你会经常这么说吗？#生僻字  #方言 #国学文化 #家乡话,生僻字,2025-06-28 14:19:32,"生僻字, 方言, 国学文化, 家乡话",0
7519758719090314555,教养和规矩真不是人人都有，中华五千年的规矩教养，老祖宗留下的文化绝不能丢#规矩 #教养 #传统文化 #教育 #家庭教育,快乐小七,2025-06-25 13:44:26,"规矩, 教养, 传统文化, 教育, 家庭教育",0
7518907472929672498,原来中华文化早就传到国外了，感觉全世界都在说中国话，果然永远被老祖宗的浪漫所折服#中华文化 #老外说中文 #老祖宗的智慧 #古诗词 #中国人的浪漫,圆圆优选🌹,2025-06-23 06:41:16,"中华文化, 老外说中文, 老祖宗的智慧, 古诗词, 中国人的浪漫",0
7306768623161363749,独属中国人的文化底蕴 老祖宗留下来的情商密码 #中华文化   #礼仪   #为人处世,娱圈小鸽鸽,2023-11-29 14:34:16,"中华文化, 礼仪, 为人处世",0
7514917955239529767,文化入侵细思极恐，原来我们都在慢慢的被国外文化所侵蚀 #国学文化 #智慧人生 #文化入侵的危害不容小觑 #传承中国传统文化 #传统文化,合一智慧人生,2025-06-12 12:40:56,"国学文化, 智慧人生, 文化入侵的危害不容小觑, 传承中国传统文化, 传统文化",0
7520170299075104011,这就是中国人的规矩！#规矩 #中国人的规矩 #教养 #传统文化 #读书分享,薪满亿足,2025-06-26 16:21:39,"规矩, 中国人的规矩, 教养, 传统文化, 读书分享",0
7520555201091079487,人生最高级的活法，就这三句话！ #传统文化#民俗文化,司徒法正.,2025-06-27 17:15:20,"传统文化, 民俗文化",0
7519768920711007545,那些快被遗忘的规矩，规矩就是教养，人没有教养，有多可怕！！！#好书分享 #书单#教养 #礼仪 #传统文化,叫我杨可爱呀,2025-06-25 14:24:01,"好书分享, 书单, 教养, 礼仪, 传统文化",0
7521193776162475323,“别赌气” #百家讲坛 #国学文化,百家讲台,2025-06-29 10:33:11,"百家讲坛, 国学文化",0
7424089278445014307,我国的传统文化是拿不出好东西了吗？需要去洗白糟粕？#炸裂 #历史 #传统文化,甫子寸,2024-10-10 18:40:19,"炸裂, 历史, 传统文化",0
7095489645756173609,中国文化对日本的影响到底有多大？你的起点，可能就是他们的天花板。 #传统文化 #日本生活 #儒家思想,大串儿,2022-05-09 06:03:54,"传统文化, 日本生活, 儒家思想",0
7271267908657941775,传承传统文化，重建国人规矩！这些老祖宗留下来的文化，你又知道几个呢？#传统文化 #国学文化 #为人处世 #传承文化,董超,2023-08-26 21:11:00,"传统文化, 国学文化, 为人处世, 传承文化",0
7519452165732142375,中国冥币在全世界杀疯了，这就是中华文化的魅力#中国文化 #传统文化 #古诗词,古今研究所,2025-06-24 22:20:00,"中国文化, 传统文化, 古诗词",0
7519069215854251303,原来这就是任何国家都偷不走的中华文化，永远会被老祖宗的浪漫所折服#传统之化开传承#古诗词#传承,孬孬狗仔队,2025-06-23 17:08:50,"传统之化开传承, 古诗词, 传承",0
7520470721181584680,6月26日，河南开封，2025河南省文化旅游发展大会现场，盘鼓迎宾，非遗创演，苏轼入画，烟火人间，山东游客：启动仪式大气、唯美、震撼，把中华文明、宋朝历史、开封历史讲“活”了。#2025河南省文化旅游,河南省文化和旅游厅,2025-06-27 11:47:35,"2025河南省文化旅游发展大会, 河南文旅推荐官, 河南",0
7490896371050925371,中华上下五千年文化底蕴，外人永远别想偷走！#文化传承 #非遗文化 #传统文化 #松塔香 #百鬼夜行,南笙云篇,2025-04-08 19:03:53,"文化传承, 非遗文化, 传统文化, 松塔香, 百鬼夜行",0
7519681592106159420,中国人的规矩#礼仪文化,进来的人暴富,2025-06-25 08:45:10,礼仪文化,0
7518289015481666825,这才是任何国家都偷不走的文化底蕴，老祖宗留下来的东西就是大气，也许这就是传承的意义#娱乐评论大赏 #传统文化 #中式美学 #古老文化,思维说,2025-06-21 19:30:00,"娱乐评论大赏, 传统文化, 中式美学, 古老文化",0
7520462681304845614,中华哲学一定大放光彩！#冯友兰#哲学#传统文化,张其成讲传统文化,2025-06-27 11:16:18,"冯友兰, 哲学, 传统文化",0
7520558019073035554,狠狠记住27句老人言：民间风俗忌讳，放到现在有道理吗？ 简介：老奶奶说：大财靠命，小财靠勤.    钱不是慢慢赚的，是抓住三五年时间，赚别人一辈子的钱。家里的炉灶不能对着门。放到现……版本过低，升级后,大脸妹传承粤语文化,2025-06-27 21:30:00,"习俗风俗, 闰月, 传统文化, 老人言, 老祖宗的智慧",0
7520537422774635834,“拒绝浅陋” #百家讲坛 #国学文化,百家讲台,2025-06-27 16:06:11,"百家讲坛, 国学文化",0
7520606825851505963,日为朝，月为暮！ #智慧 #董卿 #古诗,智慧人生.,2025-06-27 20:36:14,"智慧, 董卿, 古诗",0
7444856505909792035,文化自信，是骨子里的自信。文化认同，是最根本的认同。在这一刻读懂了传承的意义。#文化传承 #国粹 #申遗成功,啵儿闲谈,2024-12-05 17:26:06,"文化传承, 国粹, 申遗成功",0
7515611150826949929,“古人讲，‘万物有所生，而独知守其根’。中华文明延绵至今，正是因为有这种根的意识。”今天是文化和自然遗产日，重温习近平总书记心系中华文化瑰宝保护传承的话语，共同守护文明之根。,人民日报,2025-06-14 09:31:20,,0
7344325349792173327,文化不能亡 #鲍鹏山教授 #传统文化,品道书院-鲍鹏山教授,2024-03-09 19:34:01,"鲍鹏山教授, 传统文化",0
7520473185389677882,净宅口诀，留着吧！有备无患#国学文化 #净宅 #老祖宗的智慧,刘饭饭,2025-06-27 11:56:53,"国学文化, 老祖宗的智慧",0
7377958513135324425,“不要把中国五千年的文明文化搞丢了！”保护文化和自然遗产，习近平总书记念之系之。#文化和自然遗产日,央视新闻,2024-06-08 10:47:30,文化和自然遗产日,0
7520576862972661027,“背叛历史的人，一定是居心叵测！ 忘记历史就意味着背叛，吾辈应当铭记！#铭记历史 #勿忘国耻,泰学-包放,2025-06-28 10:00:00,"铭记历史, 勿忘国耻",0
7520865368253009193,这里有见证庆阳璀璨文化的瑰宝，也有它历经千年仍生生不息的历史印记！庆阳博物馆，我们来啦～#董宇辉 #与辉同行 #董宇辉拥有暖评最多的评论区 #与辉同行阅山河 #与辉同行甘肃行,与辉同行,2025-06-28 13:18:57,"董宇辉, 与辉同行, 董宇辉拥有暖评最多的评论区, 与辉同行阅山河, 与辉同行甘肃行",0
7520950039758949690,人法地，地法天，天法道，道法自然。#道德经#国学智慧 #人生@虚空济文化,虚空济,2025-06-28 18:47:21,"道德经, 国学智慧, 人生",0
7520218229571145023,为什么外国人永远也参透不了中文？这就是独属于中国人的文化底蕴 #中国文化 #古诗词 #文化底蕴 #腹有诗书气自华 #汉字之美,甜甜爱读书,2025-06-26 19:27:33,"中国文化, 古诗词, 文化底蕴, 腹有诗书气自华, 汉字之美",0
7518707500193025339,外国人永远无法理解的独属于中国人的文化素养 还得是老祖宗的智慧，中文的魅力是老外永远学会的#中文 #文化自信 #古诗词 #国学智慧 #老祖宗的智慧,乐乐美食,2025-06-22 17:45:11,"中文, 文化自信, 古诗词, 国学智慧, 老祖宗的智慧",0
7513617067024125241,这就是独属于中国人的文化魅力，汉字停止了演化#汉字 #文化传承 #中华文化 #育儿教育 #文学常识,书海智慧（同款在橱窗）,2025-06-09 00:31:44,"汉字, 文化传承, 中华文化, 育儿教育, 文学常识",0
7520218229571145023,为什么外国人永远也参透不了中文？这就是独属于中国人的文化底蕴 #中国文化 #古诗词 #文化底蕴 #腹有诗书气自华 #汉字之美,甜甜爱读书,2025-06-26 19:27:33,"中国文化, 古诗词, 文化底蕴, 腹有诗书气自华, 汉字之美",0
7518707500193025339,外国人永远无法理解的独属于中国人的文化素养 还得是老祖宗的智慧，中文的魅力是老外永远学会的#中文 #文化自信 #古诗词 #国学智慧 #老祖宗的智慧,乐乐美食,2025-06-22 17:45:11,"中文, 文化自信, 古诗词, 国学智慧, 老祖宗的智慧",0
7513617067024125241,这就是独属于中国人的文化魅力，汉字停止了演化#汉字 #文化传承 #中华文化 #育儿教育 #文学常识,书海智慧（同款在橱窗）,2025-06-09 00:31:44,"汉字, 文化传承, 中华文化, 育儿教育, 文学常识",0
7520576862972661027,“背叛历史的人，一定是居心叵测！ 忘记历史就意味着背叛，吾辈应当铭记！#铭记历史 #勿忘国耻,泰学-包放,2025-06-28 10:00:00,"铭记历史, 勿忘国耻",0
7521340424435404058,马英九：五千年的中华文化，是世界华人共同的精神财富，也是中国人最珍贵的资产#融融观陇,中国台湾网,2025-06-29 20:02:39,融融观陇,0
7441927285403290937,这就是外国人偷不走的中国传统文化#非遗传承 #文化传承 #传统文化,章娱小丸子,2024-11-27 19:58:46,"非遗传承, 文化传承, 传统文化",0
7520570350560709898,民间有真实存在的奇人异士吗夜行千里#老祖宗的智慧 #传统文化 #民间故事,周同学丨,2025-06-27 20:18:00,"老祖宗的智慧, 传统文化, 民间故事",0
7479367072821153081,#历史  中国人必须知道的八大传统文化#中华文化 #历史故事 #传统文化 #华夏文明,虎牙妹儿,2025-03-08 17:24:18,"历史, 中华文化, 历史故事, 传统文化, 华夏文明",0
7484507284509363483,这就是外国人永远理解不了的独属于中国文化得魅力中国文化博大精深，唯独汉字停止了演化!#中国文化#汉字#传统文化 #好书推荐 #家长必读,娱非凡,2025-03-22 13:51:10,"中国文化, 汉字, 传统文化, 好书推荐, 家长必读",0
7520707827843239177,真正的文化自信是什么？ #精彩片段 #历史 #名人名言 #历史故事 ,鸿论古今,2025-06-28 03:11:48,"精彩片段, 历史, 名人名言, 历史故事",0
7521265766113496362,溥仪受到西方文化熏陶 直接剪去了长辫 #影视解说 #怀旧经典影视 #萤火计划,叁叁说剧,2025-06-29 15:12:40,"影视解说, 怀旧经典影视, 萤火计划",0
7519184806039538980,中国文化又以意想不到的方式爆火国外 #文化输出#民俗#冥币#出圈,思维能力,2025-06-24 19:40:00,"文化输出, 民俗, 冥币, 出圈",0
7360909347473460531,中国人必须知道的传统文化 #办公室游戏,圣和,2024-04-23 12:09:03,办公室游戏,0
7520094919194365242,这就是任何国家都偷不走的中华文化，永远会被老祖宗的浪漫所折服，#传统文化#传承#老祖宗审美#古诗词,墨香书驿,2025-06-26 11:29:03,"传统文化, 传承, 老祖宗审美, 古诗词",0
7100941428880067870,中国文化是一个待着不动的文化？#传统文化 #熟人 #吴国盛 ,赢领创新院,2022-05-23 22:39:25,"传统文化, 熟人, 吴国盛",0
7520972838381522230,若文物有灵，我是国家一级文物织锦护臂，以天象谶言保佑国家——五星出东方利中国。#中华器灵 #百young非遗计划 @抖音传统文化 @中华器灵,王小潮,2025-06-28 20:15:51,"中华器灵, 百young非遗计划",0
7519387332833119542,原来这就是任何国家都偷不走的中华文化，永远会被老祖宗的浪漫所折服 #传统文化 #传承 #老祖宗审美#古诗词,心语✨,2025-06-24 13:43:28,"传统文化, 传承, 老祖宗审美, 古诗词",0
7520076092493925642,你知道中国人最喜欢的八个字是哪八个字吗？ #字 #传统文化 #文字 #中国文化,艾弥儿,2025-06-28 05:30:00,"字, 传统文化, 文字, 中国文化",0
7518869177986534719,来看看千古奇文《静心赋》，民间传言作者王勃，疑似后世托名之作 ，你读懂了吗？#诗词 #国学文化 #古诗词的魅力 #王勃 #千古奇文 @DOU+上热门,吃橘子的猫,2025-06-27 19:00:00,"诗词, 国学文化, 古诗词的魅力, 王勃, 千古奇文",0
7520824949125254419,金钱的真正意义！ #国学文化 #人生感悟 #女性智慧 #悟人生之道,静阳老师-领真,2025-06-28 10:42:07,"国学文化, 人生感悟, 女性智慧, 悟人生之道",0
7518300214927625507,原来这就是任何国家都偷不走的中华文化，永远会被老祖宗的浪漫所折服。#传统文化#传承#古诗词#诗词,修心,2025-06-21 17:27:00,"传统文化, 传承, 古诗词, 诗词",0
7521196851812125990,这个夏天跟着#梓渝 的《肆意生花》游池州！#皖美夏日#趣游池州#肆意生花,池州文化旅游,2025-06-29 10:45:08,"梓渝, 皖美夏日, 趣游池州, 肆意生花",0
7521298775776775424,凌空白日三千丈，拔地黄河第一楼。 今天我在山西的鹳雀楼，祝您未来的生活也能更上一层楼！#鹳雀楼 #古诗词的魅力 #山西好风光 #传统文化,婉儿大师汇,2025-06-29 17:20:57,"鹳雀楼, 古诗词的魅力, 山西好风光, 传统文化",0
7013179700688309512,要一次次，要千千万万次呼喊，传统文化永远值得。#都靓读书 #传统文化 #第十九届百花文学奖 ,都靓的1001页,2021-09-29 18:00:00,"都靓读书, 传统文化, 第十九届百花文学奖",0
7145036767123672328,文化就是自然，文明就是生存本身，一切人类生存的总和，就是人类文明。学习中国文化，才能真正拥有健康之身体，⾃由之灵魂。#正能量#国学智慧#修心修行@抖音小助手 ,杨帆说,2022-09-19 18:31:58,"正能量, 国学智慧, 修心修行",0
7484639799521873152,这就是外国人理解不了的独属于中国文化的魅力！#汉字之美 #文化传承,沙与沫,2025-03-22 22:25:16,"汉字之美, 文化传承",0
7507597550321552655,何以中国？是文化让中国成为中国的。#文化自信 #中国文化 #传统文化,樊登,2025-05-23 19:13:11,"文化自信, 中国文化, 传统文化",0
7517590084388949274,中山漫展上最不堪入目的一幕：暴露出社会上一种畸形现象 ,青城先生,2025-06-19 17:29:21,,0
7521256898784529714,108 万玩偶破拍卖纪录！为何LABUBU突然爆火？潮流艺术拍卖热度能持续多久？#文化大观园  #LABUBU,凤凰卫视,2025-06-29 16:45:00,"文化大观园, LABUBU",0
7455138681536482596,这些传统文化外国人永远偷不走 #和田玉﻿ ﻿#文化 ﻿ ﻿#中国传统文化 ﻿ ﻿#传统文化  ﻿#中国文化概况 ﻿ ﻿#弘扬中华传统文化,新疆润器文化,2025-01-02 10:28:05,"文化, 中国传统文化, 传统文化﻿, 中国文化概况, 弘扬中华传统文化﻿",0
7520944248004201769,#公鸡打鸣 每天元气满满，福气满满、无病无灾、正能量！#正能量  #玄学文化 #古人的智慧 #大鹏展翅,玄玄❤,2025-06-28 18:24:56,"公鸡打鸣, 正能量, 玄学文化, 古人的智慧, 大鹏展翅",0
7520876367354629428,大多时候，你觉得可以信任，只是他想让你觉得可以信任；大多时候，你觉得应该这么做，只是他想让你觉得应该这么做#道家文化,山鬼说,2025-06-28 14:01:30,道家文化,0
7484205898043297063,文化的重要性 文化的重要性#源哥言商#文化#文化底蕴#认知#认知思维,源哥（小号）,2025-03-21 18:21:38,"源哥言商, 文化, 文化底蕴, 认知, 认知思维",0
7520513511820463400,笑面虎是每个人都要学会的生存之道#道家文化,山鬼说,2025-06-27 14:33:28,道家文化,0
7516934824197197071,这就是外国人永远无法理解的独属于中国文化的魅力#中国文化 #历史 #汉字 #汉语,阅川（同款在橱窗）,2025-06-17 23:06:21,"中国文化, 历史, 汉字, 汉语",0
7520940689383886099,远古时期，农耕文明地区既可以滋养文明，也可以输出文明！#董宇辉#董宇辉拥有暖评最多的评论区#与辉同行#与辉同行甘肃行,与辉同行,2025-06-28 18:11:34,"董宇辉, 董宇辉拥有暖评最多的评论区, 与辉同行, 与辉同行甘肃行",0
7518327345020128547,中国人的语言攻击能力是有两下子的，连老外听了都破防 #中国人 #国粹 #老外 #科普 #中国文化博大精深,雪儿ai 分享,2025-06-21 17:09:59,"中国人, 国粹, 老外, 科普, 中国文化博大精深",0
7521341786858523955,马英九：对中华文化的重视与传承是两岸共同的责任#融融观陇,中国台湾网,2025-06-29 20:08:01,融融观陇,0
7520953029815717183,如果文物会说外语？该如何向世界介绍自己？不当人了！当海螺！ #中华器灵 #百young非遗计划 @中华器灵 @抖音传统文化 让世界听到更多中国故事！,这是中国的赵一娃FromChina,2025-06-28 18:58:59,"中华器灵, 百young非遗计划",0
7520578333588344074,🔥🔥六道轮回你来自哪一道？ 为什么有人出生就拥有荣华富贵？有的人却一生贫瘠？#国学智慧 #国学文化 #传统文化 #原创视频,叶一禅｜地藏心语,2025-06-27 18:44:56,"国学智慧, 国学文化, 传统文化, 原创视频",0
7039262951311740190,传统文化的魅力#传统文化,樊登,2021-12-08 17:35:25,传统文化,0
6983991824704670983,中国人吃饭有什么讲究？你在饭桌上会在意什么？ #萌知计划 #传统文化 #涨知识 #科普知识 @抖音青少年  #寒假充电计划,正好爷爷聊文化,2021-07-12 18:55:18,"萌知计划, 传统文化, 涨知识, 科普知识, 寒假充电计划",0
7111959876636626190,为什么中华文明生生不息？因为我们代代相传中华文化的精神#商业思维 #涨知识 ,阿甘说商业,2022-06-22 19:00:00,"商业思维, 涨知识",0
7521214608373173546,让世界爱上中国非遗 用非遗文物演绎时髦美人 中国传统文化 文物 国风 服装设计 #中华器灵 #百young非遗计划,小泽啥时候火！,2025-06-29 11:54:05,"中华器灵, 百young非遗计划",0
7419335069996797244,一个美国大妞讲中国传统，可以骂她傻X吗？#传统文化 #道家文化 #美国 #马云,娄导玩流量,2024-09-27 22:49:36,"传统文化, 道家文化, 美国, 马云",0
7480791489216285987,#等什么君哪吒 “中国非遗文化需要传承，国粹不能丢”#非遗文化 #国粹 #中华文化,迷惑菌,2025-03-12 13:32:06,"等什么君哪吒, 非遗文化, 国粹, 中华文化",0
7461476660106284348,中国人浪漫的文化传承！ #文化传承 #中华传统文化 #教养 #规矩 #礼仪,主持人李可,2025-01-19 12:20:40,"文化传承, 中华传统文化, 教养, 规矩, 礼仪",0
7520511901156085033,【禅说大学】明明德是学习《大学》的第一步 #国学文化 #李双林 #智慧人生,李双林文化,2025-06-29 18:25:00,"国学文化, 李双林, 智慧人生",0
7521210142135815476,爹死随地埋，娘死等舅来，女儿是哭灵人，儿子是起灵人 #农村 #习俗 #风俗文化 #农村大实话,释小非,2025-06-29 11:36:44,"农村, 习俗, 风俗文化, 农村大实话",0
7318717271730441508,五千年的文化基脉底蕴以及前车之鉴告诉我们农村绝对不能丢  #中华文化 #郭继承#文化 #智慧人生 #认知,继承学宫——继承之道,2023-12-31 19:21:39,"中华文化, 郭继承, 智慧人生, 认知",0
7520968598869839143,蒙曼老师直言：这是中华文明的重要源头，把中国文明早期历史提前一千多年。#历史文化#红山#赤峰#内蒙古#旅游,我的赤峰,2025-06-28 19:59:47,,0
7521209153327697209,“关于情绪” #百家讲坛 #国学文化,百家讲台,2025-06-29 11:32:51,"百家讲坛, 国学文化",0
7374750049978322210,语言能翻译，但文化不行！ #文化 #翻译 #中国文化,栗子的栗,2024-05-30 19:17:02,"文化, 翻译, 中国文化",0
7519812089729387817,华夏百年十大恐龙！让国人振奋的中国古生物成就！ #古生物 #恐龙 #史前巨兽 #进化论 #自然奇境科普季,黑毛羊驼,2025-06-29 17:30:00,"古生物, 恐龙, 史前巨兽, 进化论, 自然奇境科普季",0
7107775731077238023,【跟着习主席看世界丨不要把中国五千年的文明文化搞丢了】关于文化传承、文明互鉴，习近平念之系之。十年来，总书记多次走进博物馆，探访古村落，推介非遗文化，讲述多姿多彩的文化文明交流互鉴的故事。2022年6,小央视频,2022-06-11 08:40:32,,0
7467885300857965875,原来老祖宗留下的文化被我们严重误解了，这些中国人的规矩你都知道多少？#教养 #规矩礼仪 #传统文化,修心,2025-02-05 20:59:00,"教养, 规矩礼仪, 传统文化",0
7501163329197444362,"任何国家都偷不走的文化底蕴，这就是传统文化信仰和传承的意义。
#中国非遗文化传承 #国粹 #苏绣 #打铁花 #百鬼",思维文舟,2025-05-06 11:06:58,百鬼,0
7481501308193639691,脱离人民群众的客观实际，而大谈中国文化建设，这是胡闹！ #传承弘扬中国传统文化 ,垛牛小弟,2025-03-14 11:28:27,传承弘扬中国传统文化,0
7469409862963711259,果然中华文化博大精深，短短1分钟的视频，够外国人研究一辈子了吧,今日有话题,2025-02-09 21:32:03,,0
7520935823291501865,华夏、九州、九土、九有、九域、九区、禹甸、禹城、禹迹、神州、赤县……你知道这些中国的别称吗？#中国别称 #传统文化,种花匠,2025-06-28 17:52:15,"中国别称, 传统文化",0
